n,design,distr,effectX1,effectX2,effectX1X2,X1,X2,X1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
128,4x3,likert5B,1,0,0,0.1467,0.0032,0.0023,0.115,0.0015,0.0014,0.1167,0.0013,0.0024,0.143,0.0037,0.0028,0.1218,0.0011,0.0016
128,4x3,likert5B,1,0,0,0.1841,0.0003,0.0015,0.1267,0.0027,0.0039,0.1382,0.0041,0.0037,0.1277,0.0022,0.0056,0.1377,0.0033,0.004
128,4x3,likert5B,1,0,0,0.1778,0.0006,0.0071,0.0846,0.0025,0.0056,0.1009,0.001,0.0053,0.0648,0.032,0.0225,0.101,0.0009,0.005
128,4x3,likert5B,1,0,0,0.1437,0.0003,0.0028,0.1146,0.0004,0.0031,0.1178,0.0002,0.0041,0.1318,0.0017,0.0045,0.1158,0.0002,0.0033
128,4x3,likert5B,1,0,0,0.1753,0.0001,0.007,0.0856,0.0007,0.0067,0.1041,0.0003,0.0066,0.1212,0.0004,0.0065,0.1104,0.0003,0.0062
128,4x3,likert5B,1,0,0,0.1166,0.0039,0.0021,0.0782,0.0035,0.0037,0.084,0.0048,0.0045,0.1117,0.0039,0.0044,0.089,0.0042,0.0048
128,4x3,likert5B,1,0,0,0.1518,0.0026,0.0042,0.0399,0.0028,0.0013,0.0501,0.0026,0.0014,0.0173,0.0028,0.0125,0.0483,0.0027,0.0013
128,4x3,likert5B,1,0,0,0.1556,0.0002,0.0053,0.1236,0.0007,0.0031,0.1252,0.0008,0.0034,0.1605,0.001,0.0027,0.1232,0.0008,0.0034
128,4x3,likert5B,1,0,0,0.1376,0.0037,0.0019,0.1074,0.0052,0.0032,0.1049,0.0051,0.003,0.104,0.0044,0.003,0.1088,0.0046,0.0032
128,4x3,likert5B,1,0,0,0.1204,0.0016,0.0031,0.0834,0.0006,0.0041,0.0807,0.0008,0.005,0.1019,0.0016,0.0046,0.0846,0.0007,0.0045
128,4x3,likert5B,1,0,0,0.1499,0.002,0.0078,0.1183,0.0043,0.0027,0.1162,0.0039,0.0028,0.1292,0.0115,0.0089,0.1206,0.0042,0.003
128,4x3,likert5B,1,0,0,0.1424,0.0007,0.0017,0.1069,0.0007,0.0033,0.102,0.0005,0.003,0.0835,0.0011,0.0034,0.1063,0.0006,0.0033
128,4x3,likert5B,1,0,0,0.1405,0.0032,0.0056,0.0888,0.001,0.0034,0.0976,0.0018,0.0036,0.0994,0.0033,0.0068,0.0979,0.0016,0.0033
128,4x3,likert5B,1,0,0,0.1505,0.0053,0.0013,0.0811,0.0037,0.0073,0.0789,0.0026,0.0038,0.1656,0.0168,0.0102,0.0846,0.0032,0.0051
128,4x3,likert5B,1,0,0,0.1487,0.0062,0.0015,0.072,0.0054,0.0011,0.0877,0.0027,0.0036,0.0827,0.001,0.0035,0.0888,0.004,0.0022
128,4x3,likert5B,1,0,0,0.1299,0.0028,0.0008,0.0871,0.0008,0.0013,0.094,0.0012,0.0021,0.0842,0.0007,0.0022,0.0936,0.0016,0.0016
128,4x3,likert5B,1,0,0,0.1169,0.0016,0.0006,0.0515,0.0036,0.0027,0.0662,0.0037,0.0019,0.0146,0.0069,0.013,0.0689,0.0038,0.0024
128,4x3,likert5B,1,0,0,0.1743,0.0017,0.0021,0.0926,0.002,0.0034,0.0994,0.0012,0.0018,0.0746,0.0046,0.0017,0.1045,0.0017,0.0022
128,4x3,likert5B,1,0,0,0.1693,0.0031,0.0035,0.0923,0.0029,0.0032,0.0919,0.0021,0.004,0.0912,0.0042,0.0147,0.0879,0.0016,0.0037
128,4x3,likert5B,1,0,0,0.1219,0.0004,0.004,0.0664,0.001,0.0018,0.0658,0.0007,0.0024,0.1162,0.0034,0.0044,0.0683,0.0007,0.0021
128,4x3,likert5B,1,0,0,0.1569,0.0031,0.0075,0.084,0.002,0.0077,0.0798,0.0022,0.0082,0.0569,0.0005,0.0125,0.0877,0.0019,0.0072
128,4x3,likert5B,1,0,0,0.1368,0.0027,0.0023,0.0974,0.0027,0.006,0.104,0.0025,0.0055,0.1215,0.0035,0.0092,0.1063,0.0021,0.0048
128,4x3,likert5B,1,0,0,0.1517,0.0028,0.0025,0.1135,0.0018,0.0014,0.1094,0.0047,0.002,0.0715,0.003,0.001,0.1162,0.003,0.0016
128,4x3,likert5B,1,0,0,0.1286,0.0034,0.0055,0.0924,0.0035,0.0046,0.1024,0.0031,0.0042,0.1527,0.0229,0.0125,0.1035,0.0032,0.0043
128,4x3,likert5B,1,0,0,0.125,0.0003,0.0067,0.088,0,0.0025,0.0963,0,0.0041,0.0971,0.0008,0.0044,0.0923,0,0.003
128,4x3,likert5B,1,0,0,0.1136,0.001,0.0063,0.0821,0.0001,0.006,0.0782,0.0001,0.0052,0.1288,0.0023,0.0057,0.0835,0.0002,0.0059
128,4x3,likert5B,1,0,0,0.1767,0.0028,0.0008,0.1513,0.0031,0.0038,0.1453,0.0027,0.0029,0.0904,0.0121,0.0026,0.1561,0.0028,0.0035
128,4x3,likert5B,1,0,0,0.1685,0.0011,0.0035,0.1073,0.002,0.0032,0.1091,0.0018,0.0034,0.0905,0.0017,0.0075,0.1083,0.0017,0.0025
128,4x3,likert5B,1,0,0,0.1267,0.0018,0.0045,0.0937,0.0017,0.0036,0.099,0.0015,0.0035,0.0951,0.0025,0.0063,0.1017,0.0016,0.0037
128,4x3,likert5B,1,0,0,0.2111,0.0008,0.0017,0.1346,0.0025,0.0035,0.1345,0.0019,0.0045,0.1198,0.0023,0.0018,0.1378,0.0022,0.0035
128,4x3,likert5B,1,0,0,0.1687,0.0006,0.0037,0.1124,0.0004,0.0027,0.1136,0,0.0027,0.0366,0.0128,0.0075,0.1134,0.0001,0.0024
128,4x3,likert5B,1,0,0,0.1859,0.0027,0.0021,0.1277,0.0026,0.0021,0.1185,0.0039,0.0035,0.1715,0.0173,0.0067,0.1266,0.0031,0.0025
128,4x3,likert5B,1,0,0,0.1485,0.0018,0.0054,0.111,0.0011,0.005,0.11,0.0009,0.005,0.1465,0.0004,0.0032,0.114,0.0006,0.0057
128,4x3,likert5B,1,0,0,0.1782,0.0014,0.004,0.0745,0.0007,0.0017,0.0827,0.0002,0.0016,0.0912,0.0134,0.0041,0.0817,0.0004,0.0015
128,4x3,likert5B,1,0,0,0.1319,0.0017,0.0011,0.0848,0.0024,0.0039,0.0887,0.0032,0.0033,0.0742,0.0054,0.0027,0.0908,0.0029,0.0035
128,4x3,likert5B,1,0,0,0.1287,0.0013,0.004,0.0423,0.0025,0.0035,0.0562,0.0062,0.0047,0.1057,0.0187,0.025,0.0566,0.0064,0.004
128,4x3,likert5B,1,0,0,0.1715,0.0009,0.0011,0.0846,0.0021,0.0004,0.0818,0.0011,0.001,0.0711,0.0118,0.0083,0.086,0.0015,0.0007
128,4x3,likert5B,1,0,0,0.1199,0.0001,0.0046,0.0865,0.0013,0.0056,0.0804,0.0008,0.0079,0.0841,0.0127,0.0045,0.0849,0.001,0.007
128,4x3,likert5B,1,0,0,0.1618,0.0007,0.0019,0.0595,0.0002,0.0011,0.0656,0.0004,0.0008,0.0519,0.0075,0.0005,0.0672,0.0003,0.0007
128,4x3,likert5B,1,0,0,0.1474,0.0017,0.0031,0.1118,0.0014,0.0054,0.1134,0.0016,0.0051,0.0987,0.0032,0.0075,0.1169,0.0015,0.0057
128,4x3,likert5B,1,0,0,0.1376,0.0003,0.0051,0.1129,0.0003,0.0063,0.1131,0.0002,0.0069,0.132,0.0002,0.0071,0.1134,0.0003,0.0064
128,4x3,likert5B,1,0,0,0.1187,0.0058,0.0035,0.1113,0.0025,0.0052,0.1095,0.0019,0.0043,0.1166,0.0004,0.0041,0.1084,0.0019,0.0049
128,4x3,likert5B,1,0,0,0.1417,0.0024,0.0083,0.1063,0.0028,0.0052,0.0932,0.003,0.004,0.1222,0.0093,0.0291,0.1,0.0026,0.0046
128,4x3,likert5B,1,0,0,0.1149,0.0029,0.0012,0.0885,0.004,0.0012,0.0869,0.0035,0.0016,0.1052,0.007,0.0049,0.0907,0.0041,0.0014
128,4x3,likert5B,1,0,0,0.1198,0.0054,0.0067,0.0396,0.0008,0.0039,0.0405,0.002,0.0035,0.0214,0.0091,0.004,0.0442,0.0022,0.0036
128,4x3,likert5B,1,0,0,0.1243,0.0022,0.002,0.0703,0.0013,0.0019,0.0687,0.0016,0.0028,0.1001,0.0119,0.0102,0.0711,0.0014,0.0021
128,4x3,likert5B,1,0,0,0.1232,0.0029,0.0071,0.064,0.003,0.0028,0.0647,0.0024,0.0026,0.0964,0.0137,0.0054,0.0664,0.003,0.0029
128,4x3,likert5B,1,0,0,0.1114,0.0033,0.006,0.0722,0.0017,0.0096,0.0716,0.0013,0.0071,0.0932,0.0013,0.0135,0.0732,0.0015,0.0084
128,4x3,likert5B,1,0,0,0.156,0.0003,0.0077,0.1147,0.0004,0.0071,0.1156,0.0004,0.0073,0.085,0.0013,0.0083,0.1165,0.0004,0.0072
128,4x3,likert5B,1,0,0,0.1924,0.0004,0.0013,0.0919,0.0005,0.0025,0.1045,0.0008,0.0029,0.0986,0.0012,0.0035,0.1018,0.0007,0.0023
128,4x3,likert5B,1,0,0,0.1764,0.0007,0.0025,0.1317,0.0008,0.004,0.135,0.001,0.0029,0.1392,0.0031,0.0042,0.1329,0.0006,0.0028
128,4x3,likert5B,1,0,0,0.1306,0.0016,0.0069,0.0997,0.0015,0.008,0.0952,0.0009,0.0082,0.1286,0.0075,0.0161,0.0982,0.001,0.0079
128,4x3,likert5B,1,0,0,0.157,0.0026,0.0029,0.1236,0.0008,0.0043,0.1153,0.0018,0.0026,0.0726,0.0086,0.0056,0.1237,0.0012,0.0033
128,4x3,likert5B,1,0,0,0.1023,0.0015,0.0072,0.0736,0.0035,0.0061,0.0798,0.003,0.007,0.0722,0.0027,0.0066,0.0782,0.0028,0.0063
128,4x3,likert5B,1,0,0,0.1208,0.0016,0.0024,0.0742,0.0005,0.0025,0.0728,0.0015,0.0018,0.0446,0.0111,0.0017,0.0756,0.0008,0.0026
128,4x3,likert5B,1,0,0,0.1358,0.0052,0.0033,0.0932,0.0016,0.0034,0.0973,0.0023,0.004,0.0529,0.0012,0.0043,0.0985,0.002,0.0039
128,4x3,likert5B,1,0,0,0.1571,0.0005,0.002,0.0976,0.0001,0.0016,0.0957,0.0001,0.0018,0.0587,0.0014,0.0018,0.0954,0,0.0013
128,4x3,likert5B,1,0,0,0.1766,0.0046,0.003,0.129,0.0046,0.0023,0.14,0.0048,0.0033,0.1828,0.002,0.0014,0.1467,0.0048,0.0028
128,4x3,likert5B,1,0,0,0.1534,0.0043,0.0021,0.0983,0.0015,0.0045,0.0921,0.002,0.0043,0.082,0.0044,0.0177,0.0996,0.0028,0.0035
128,4x3,likert5B,1,0,0,0.1358,0.0001,0.0056,0.0763,0.0007,0.0052,0.0706,0.001,0.0051,0.0456,0.0014,0.0042,0.0771,0.0009,0.0052
128,4x3,likert5B,1,0,0,0.1461,0.0002,0.0089,0.1202,0.0001,0.006,0.1179,0.0002,0.0064,0.0944,0.0002,0.0061,0.1215,0.0001,0.0061
128,4x3,likert5B,1,0,0,0.1395,0.0022,0.0056,0.1049,0.002,0.0083,0.1065,0.0033,0.0043,0.1188,0.0043,0.0107,0.1092,0.0027,0.0062
128,4x3,likert5B,1,0,0,0.113,0.0003,0.0042,0.0865,0.0002,0.0068,0.0882,0.0003,0.0057,0.0531,0.0027,0.0054,0.087,0.0002,0.0067
128,4x3,likert5B,1,0,0,0.1875,0.002,0.0019,0.1451,0.0026,0.0032,0.1529,0.0024,0.0019,0.1291,0.0042,0.0058,0.1544,0.0024,0.0026
128,4x3,likert5B,1,0,0,0.187,0.0015,0.0052,0.0889,0.0014,0.0039,0.1179,0.0016,0.0038,0.1271,0.0101,0.0071,0.1148,0.0017,0.004
128,4x3,likert5B,1,0,0,0.1479,0.006,0.0027,0.0911,0.0054,0.0042,0.1065,0.008,0.0051,0.1038,0.0151,0.011,0.1099,0.0077,0.0053
128,4x3,likert5B,1,0,0,0.1954,0.0003,0.0049,0.1292,0,0.0048,0.1447,0.0002,0.0038,0.1452,0.0015,0.0053,0.1409,0.0001,0.0045
128,4x3,likert5B,1,0,0,0.1413,0.0021,0.0023,0.098,0.0003,0.0031,0.0882,0.0002,0.0028,0.1222,0.0095,0.0038,0.0971,0.0004,0.003
128,4x3,likert5B,1,0,0,0.1342,0.0011,0.0015,0.0921,0.0002,0.0057,0.0961,0.0001,0.0039,0.1289,0.0033,0.0019,0.0948,0.0001,0.0052
128,4x3,likert5B,1,0,0,0.1182,0.0001,0.0053,0.0777,0.0002,0.0023,0.0725,0.0004,0.0027,0.0445,0.0005,0.0019,0.0792,0.0002,0.0025
128,4x3,likert5B,1,0,0,0.1486,0.0006,0.0031,0.0787,0.0002,0.0029,0.0866,0.0002,0.0027,0.078,0.0016,0.0036,0.0862,0.0002,0.0027
128,4x3,likert5B,1,0,0,0.0999,0.0015,0.0095,0.0761,0.0001,0.006,0.0763,0.0001,0.0061,0.0477,0.0001,0.0063,0.0757,0.0001,0.0073
128,4x3,likert5B,1,0,0,0.1252,0.0019,0.0036,0.0919,0.0008,0.0017,0.0925,0.0015,0.003,0.0598,0.0003,0.0108,0.0937,0.001,0.0018
128,4x3,likert5B,1,0,0,0.1337,0.0016,0.0017,0.0399,0,0.0078,0.0409,0.0001,0.0032,0.0296,0.0386,0.0027,0.0424,0,0.0041
128,4x3,likert5B,1,0,0,0.1376,0.0007,0.0055,0.1362,0.0028,0.0038,0.1256,0.0031,0.0046,0.1257,0.01,0.0123,0.1335,0.0026,0.0042
128,4x3,likert5B,1,0,0,0.1396,0.0007,0.0035,0.0863,0.0019,0.0053,0.0852,0.0007,0.0056,0.0777,0.0054,0.0036,0.0886,0.0013,0.0055
128,4x3,likert5B,1,0,0,0.1227,0.0001,0.0075,0.0852,0.0018,0.0059,0.0872,0.0018,0.0069,0.0611,0.0032,0.0069,0.0925,0.0018,0.0064
128,4x3,likert5B,1,0,0,0.1518,0.0007,0.0028,0.1068,0.001,0.0036,0.1015,0.0006,0.0032,0.0594,0.014,0.0174,0.107,0.001,0.0028
128,4x3,likert5B,1,0,0,0.1312,0.0001,0.0044,0.115,0.0001,0.0038,0.1126,0.0002,0.0048,0.1199,0.0068,0.0041,0.1166,0.0001,0.0042
128,4x3,likert5B,1,0,0,0.1525,0.0017,0.0042,0.0999,0.0019,0.0037,0.1042,0.0015,0.0042,0.1158,0.002,0.0042,0.1068,0.0018,0.004
128,4x3,likert5B,1,0,0,0.137,0.0008,0.0053,0.0899,0.0002,0.0052,0.0868,0.0002,0.0038,0.0786,0.0029,0.0053,0.0911,0.0002,0.0043
128,4x3,likert5B,1,0,0,0.1185,0.0001,0.0026,0.0782,0.0001,0.0016,0.0786,0,0.0023,0.0611,0.0016,0.0017,0.0818,0.0001,0.0018
128,4x3,likert5B,1,0,0,0.1272,0,0.0062,0.0201,0.0005,0.0031,0.0206,0.0009,0.0017,0.0643,0.0285,0.0028,0.022,0.0005,0.0018
128,4x3,likert5B,1,0,0,0.1714,0.0007,0.0045,0.1242,0.0004,0.0069,0.1193,0.0008,0.0062,0.1259,0.0029,0.0057,0.123,0.0006,0.0069
128,4x3,likert5B,1,0,0,0.1387,0.0001,0.0075,0.1101,0.0002,0.011,0.1155,0.0004,0.0121,0.1181,0.0005,0.0099,0.1125,0.0002,0.0117
128,4x3,likert5B,1,0,0,0.119,0.0007,0.0053,0.1082,0.0013,0.0021,0.1034,0.0016,0.0022,0.0807,0.0007,0.0018,0.1076,0.0014,0.0022
128,4x3,likert5B,1,0,0,0.1554,0.0002,0.0013,0.1258,0.0008,0.0007,0.1257,0.0007,0.0011,0.1126,0.0028,0.0013,0.1244,0.0007,0.0007
128,4x3,likert5B,1,0,0,0.1207,0.0005,0.002,0.0913,0.0014,0.0052,0.097,0.001,0.0043,0.0897,0.0008,0.0044,0.0931,0.0011,0.0055
128,4x3,likert5B,1,0,0,0.1395,0.0007,0.0038,0.1059,0.0004,0.0065,0.115,0.0003,0.0037,0.1332,0.0003,0.0048,0.118,0.0002,0.0041
128,4x3,likert5B,1,0,0,0.1737,0.001,0.0048,0.1341,0.0016,0.0027,0.1342,0.0015,0.003,0.1093,0.0036,0.0059,0.1341,0.0015,0.0032
128,4x3,likert5B,1,0,0,0.1558,0.0004,0.0061,0.0936,0.0003,0.0021,0.0956,0.0001,0.0024,0.1138,0.0012,0.0035,0.0942,0.0004,0.0025
128,4x3,likert5B,1,0,0,0.1828,0.0005,0.0039,0.0999,0.0016,0.0028,0.0936,0.0026,0.0048,0.0561,0.0073,0.0038,0.0986,0.0021,0.0039
128,4x3,likert5B,1,0,0,0.1512,0.0004,0.0051,0.0881,0.0001,0.006,0.0898,0.0006,0.0048,0.0592,0.0013,0.0052,0.0905,0.0002,0.0061
128,4x3,likert5B,1,0,0,0.1806,0.0007,0.0041,0.1212,0,0.0042,0.1388,0.0001,0.0049,0.0946,0.0024,0.0041,0.1445,0,0.005
128,4x3,likert5B,1,0,0,0.1443,0.0016,0.0052,0.0696,0.0017,0.0033,0.0716,0.0025,0.0053,0.0916,0.0029,0.0109,0.0746,0.0024,0.0047
128,4x3,likert5B,1,0,0,0.1722,0.001,0.0035,0.1415,0.0003,0.0049,0.1325,0.0001,0.0037,0.219,0.0424,0.0206,0.1362,0,0.0046
128,4x3,likert5B,1,0,0,0.1242,0.0001,0.0019,0.0953,0,0.0012,0.0956,0.0001,0.0012,0.1348,0.0024,0.0012,0.0957,0.0001,0.0012
128,4x3,likert5B,1,0,0,0.1171,0.0022,0.0024,0.0832,0.0023,0.0037,0.0842,0.0035,0.0026,0.0708,0.0021,0.002,0.0843,0.0025,0.0027
128,4x3,likert5B,1,0,0,0.1276,0.0002,0.0077,0.1036,0,0.0072,0.0893,0.0007,0.0084,0.1022,0.0028,0.006,0.1006,0.0002,0.008
128,4x3,likert5B,1,0,0,0.1639,0.0029,0.0044,0.1198,0.0039,0.0035,0.1239,0.0043,0.0017,0.1158,0.0018,0.0087,0.1215,0.0057,0.0033
128,4x3,likert5B,1,0,0,0.1949,0.0021,0.0064,0.0951,0.0011,0.0067,0.0841,0.0017,0.0054,0.0907,0.0114,0.0043,0.088,0.0015,0.0058
128,4x3,likert5B,1,0,0,0.1623,0.0002,0.0057,0.0985,0.0002,0.0052,0.0968,0.0004,0.0049,0.1339,0.0012,0.0081,0.1013,0.0003,0.004
128,4x3,likert5B,1,0,0,0.1729,0.0008,0.0029,0.1281,0.0001,0.0019,0.1274,0.0004,0.0025,0.1703,0.0034,0.0029,0.1326,0.0003,0.0023
128,4x3,likert5B,1,0,0,0.1619,0.0008,0.0116,0.1125,0.0021,0.006,0.1122,0.0019,0.0065,0.1147,0.0011,0.006,0.1244,0.0016,0.008
128,4x3,likert5B,1,0,0,0.1224,0.0001,0.002,0.081,0.0015,0.0047,0.0896,0.0012,0.0041,0.0867,0.0078,0.0046,0.0899,0.0012,0.0039
128,4x3,likert5B,1,0,0,0.1569,0.0003,0.0013,0.1211,0.0004,0.0016,0.1177,0.0001,0.0005,0.1206,0.0001,0.0008,0.121,0.0002,0.0016
128,4x3,likert5B,1,0,0,0.1777,0.0008,0.0031,0.0908,0.0018,0.0021,0.113,0.0017,0.0024,0.0841,0.0024,0.0179,0.112,0.0016,0.0031
128,4x3,likert5B,1,0,0,0.1448,0.0005,0.0103,0.0244,0.0001,0.0056,0.0271,0.0002,0.0056,0.0697,0.0093,0.0064,0.0264,0.0002,0.006
128,4x3,likert5B,1,0,0,0.1407,0.0001,0.0028,0.0807,0.0005,0.0067,0.0786,0.0006,0.007,0.156,0.0073,0.0066,0.0807,0.0007,0.0062
128,4x3,likert5B,1,0,0,0.1543,0.0007,0.0027,0.1107,0.0023,0.0051,0.1118,0.0023,0.0049,0.0853,0.0014,0.0052,0.1136,0.0024,0.0031
128,4x3,likert5B,1,0,0,0.1152,0.0012,0.0085,0.1035,0.0007,0.0063,0.0954,0.0002,0.0069,0.0958,0.0032,0.0082,0.1049,0.0003,0.0067
128,4x3,likert5B,1,0,0,0.1495,0.0015,0.007,0.1044,0.0002,0.0058,0.1088,0.0002,0.0059,0.1083,0.0012,0.0052,0.1085,0.0002,0.0059
128,4x3,likert5B,1,0,0,0.1437,0.0012,0.0081,0.0598,0.0008,0.0035,0.0939,0.002,0.0047,0.0764,0.0006,0.0043,0.0881,0.0017,0.0044
128,4x3,likert5B,1,0,0,0.1963,0,0.0013,0.1071,0,0.0016,0.1185,0,0.0025,0.1024,0.0103,0.0047,0.113,0,0.0018
128,4x3,likert5B,1,0,0,0.1075,0.0024,0.0052,0.0862,0.0017,0.0048,0.0788,0.0023,0.0051,0.0732,0.0003,0.0076,0.0868,0.0019,0.0049
128,4x3,likert5B,1,0,0,0.1012,0.002,0.0064,0.061,0.0008,0.0065,0.0626,0.0009,0.006,0.1003,0.0041,0.0036,0.0656,0.002,0.0058
128,4x3,likert5B,1,0,0,0.1237,0.0016,0.0022,0.091,0.001,0.0046,0.0886,0.0012,0.0039,0.0684,0.0025,0.0046,0.094,0.0013,0.0036
128,4x3,likert5B,1,0,0,0.1163,0.0049,0.0035,0.0716,0.0048,0.0033,0.0751,0.0042,0.003,0.0674,0.0057,0.0032,0.0786,0.0046,0.0028
128,4x3,likert5B,1,0,0,0.1484,0.0002,0.004,0.0917,0.0004,0.0064,0.0994,0.0003,0.0075,0.0827,0.0004,0.0077,0.1002,0.0004,0.0071
128,4x3,likert5B,1,0,0,0.1251,0.0014,0.0028,0.0865,0.001,0.004,0.0767,0.0014,0.0042,0.0914,0.0023,0.0065,0.0851,0.0013,0.0045
128,4x3,likert5B,1,0,0,0.1315,0.0013,0.0028,0.1101,0.0018,0.0025,0.1091,0.0019,0.0025,0.1016,0.0032,0.0026,0.1084,0.0019,0.0028
128,4x3,likert5B,1,0,0,0.1666,0.0008,0.0052,0.1402,0.0005,0.0067,0.1316,0.0003,0.0039,0.1554,0.0218,0.0105,0.1382,0.0005,0.0059
128,4x3,likert5B,1,0,0,0.1563,0.0005,0.0029,0.1026,0.0001,0.0021,0.1067,0.0002,0.0027,0.1347,0.0026,0.0016,0.1099,0.0001,0.0024
128,4x3,likert5B,1,0,0,0.1558,0.0002,0.0076,0.0801,0.0014,0.006,0.0845,0.001,0.0065,0.1051,0.0087,0.0069,0.0892,0.0013,0.0063
128,4x3,likert5B,1,0,0,0.1325,0.0003,0.0016,0.0673,0.0013,0.0043,0.0691,0.0013,0.0043,0.1448,0.0185,0.0118,0.0673,0.0012,0.0043
128,4x3,likert5B,1,0,0,0.1545,0.0028,0.0055,0.1064,0.0047,0.0019,0.1033,0.0048,0.0023,0.1238,0.007,0.0279,0.1052,0.0044,0.0017
128,4x3,likert5B,1,0,0,0.1561,0.002,0.0034,0.1271,0.001,0.0021,0.1265,0.001,0.0021,0.1163,0.0001,0.0026,0.1285,0.0013,0.0024
128,4x3,likert5B,1,0,0,0.1414,0.0032,0.0037,0.0932,0.0007,0.0058,0.1066,0.0013,0.0049,0.087,0.0053,0.0061,0.1075,0.0012,0.005
128,4x3,likert5B,1,0,0,0.1447,0.0027,0.0045,0.0938,0.0022,0.0059,0.1017,0.002,0.0075,0.1824,0.0083,0.0106,0.104,0.0022,0.007
128,4x3,likert5B,1,0,0,0.1418,0.0004,0.0029,0.1161,0.0011,0.0054,0.1153,0.0006,0.0065,0.1773,0,0.0129,0.1184,0.0007,0.0058
128,4x3,likert5B,1,0,0,0.202,0.0004,0.0023,0.157,0.0004,0.004,0.1624,0.0004,0.004,0.1539,0.0015,0.0012,0.1634,0.0003,0.0039
128,4x3,likert5B,1,0,0,0.1478,0.004,0.0012,0.1142,0.0014,0.0023,0.1021,0.0009,0.0015,0.0849,0.0008,0.0017,0.1083,0.0013,0.0019
128,4x3,likert5B,1,0,0,0.1089,0.0016,0.0024,0.0796,0.0009,0.006,0.0834,0.0006,0.0056,0.1009,0.0011,0.0053,0.0844,0.0007,0.0055
128,4x3,likert5B,1,0,0,0.1345,0.0022,0.0077,0.0845,0.0015,0.0072,0.0973,0.0013,0.0053,0.094,0.0031,0.0087,0.0986,0.0016,0.0058
128,4x3,likert5B,1,0,0,0.1407,0.0014,0.0027,0.0466,0.0006,0.0016,0.0482,0.0009,0.0017,0.0333,0.0026,0.0241,0.0481,0.0008,0.0017
128,4x3,likert5B,1,0,0,0.1542,0.0029,0.0021,0.1203,0.0043,0.0042,0.1145,0.0037,0.0057,0.1372,0.0065,0.0103,0.1185,0.0039,0.005
128,4x3,likert5B,1,0,0,0.1193,0.0028,0.0033,0.0608,0.01,0.0049,0.0658,0.0033,0.003,0.0725,0.0053,0.0226,0.0706,0.0057,0.0035
128,4x3,likert5B,1,0,0,0.1425,0.0026,0.0015,0.1022,0.001,0.0011,0.0991,0.0008,0.0011,0.0515,0.001,0.0024,0.1038,0.0009,0.001
128,4x3,likert5B,1,0,0,0.1631,0.001,0.0028,0.0513,0,0.0047,0.0509,0,0.0043,0.2032,0.0225,0.0059,0.0509,0,0.0044
128,4x3,likert5B,1,0,0,0.1953,0.0001,0.0024,0.0691,0.0007,0.0034,0.0878,0.0011,0.0053,0.0571,0.0065,0.0192,0.0877,0.0009,0.0047
128,4x3,likert5B,1,0,0,0.1252,0.0039,0.0004,0.0573,0.0016,0.0033,0.0527,0.0042,0.0033,0.0734,0.0056,0.0048,0.0567,0.0027,0.0032
128,4x3,likert5B,1,0,0,0.1564,0.0025,0.0019,0.1264,0.0013,0.0016,0.1278,0.0015,0.0014,0.1126,0.0064,0.0034,0.127,0.0013,0.0015
128,4x3,likert5B,1,0,0,0.1513,0.0004,0.0042,0.1091,0.0006,0.0048,0.1195,0.0009,0.006,0.0964,0.0003,0.0072,0.1189,0.0009,0.0059
128,4x3,likert5B,1,0,0,0.1388,0.0046,0.0025,0.1034,0.0018,0.0017,0.1026,0.0017,0.0018,0.0781,0.0071,0.0077,0.1114,0.002,0.0022
128,4x3,likert5B,1,0,0,0.1673,0.0062,0.0011,0.0926,0.0071,0.0024,0.0969,0.0092,0.0025,0.111,0.0136,0.0194,0.1002,0.0085,0.0022
128,4x3,likert5B,1,0,0,0.1925,0.0012,0.0012,0.127,0,0.002,0.1331,0,0.0017,0.0914,0.0006,0.0018,0.137,0,0.002
128,4x3,likert5B,1,0,0,0.1446,0.0031,0.0061,0.0766,0.0016,0.0039,0.085,0.0026,0.0051,0.142,0.0028,0.0086,0.0838,0.0016,0.0043
128,4x3,likert5B,1,0,0,0.1418,0.0059,0.0015,0.1096,0.0035,0.0026,0.1046,0.0046,0.0024,0.1318,0.0092,0.003,0.1121,0.0045,0.0024
128,4x3,likert5B,1,0,0,0.1099,0.002,0.0058,0.0778,0.0016,0.0076,0.0806,0.0018,0.0095,0.0852,0.0019,0.0093,0.084,0.0018,0.0083
128,4x3,likert5B,1,0,0,0.175,0.005,0.0047,0.116,0.0043,0.0091,0.1259,0.0053,0.0081,0.1057,0.0028,0.0053,0.1283,0.0053,0.0087
128,4x3,likert5B,1,0,0,0.1244,0.0019,0.0026,0.0978,0.0026,0.0015,0.0891,0.0033,0.002,0.0766,0.0018,0.0073,0.0968,0.0031,0.0019
128,4x3,likert5B,1,0,0,0.1493,0.0001,0.0052,0.1217,0.0001,0.0052,0.1201,0.0001,0.0057,0.1237,0.0045,0.0073,0.1213,0,0.0049
128,4x3,likert5B,1,0,0,0.1472,0.002,0.0024,0.1099,0.0018,0.0019,0.117,0.0028,0.002,0.1223,0.0026,0.0064,0.1204,0.003,0.0027
128,4x3,likert5B,1,0,0,0.162,0.0002,0.0044,0.1102,0.0001,0.0084,0.1225,0.0003,0.0098,0.1277,0.0003,0.0092,0.1221,0.0002,0.0086
